language,sentence1,sentence2,pairID
sw,"Iwapo ingekuwa mbali nusu moja, ilikubidi ufanye marekebisho flani kwenye mdhibiti mwenyewe.",Mdhibiti haikuwa na maana.,556
sw,"Iwapo ingekuwa mbali nusu moja, ilikubidi ufanye marekebisho flani kwenye mdhibiti mwenyewe.",Mdhibiti atabadilisha shinikizo la kila kitu katika mashtaka yako.,557
sw,"Iwapo ingekuwa mbali nusu moja, ilikubidi ufanye marekebisho flani kwenye mdhibiti mwenyewe.",itakubidi ukiunde na mdhibiti,558
sw,"Uh,nilikuwa wa kwanza katika tisa kueka sindano kwa mdhibiti.",Niliweka sindano Jumanne.,559
sw,"Uh,nilikuwa wa kwanza katika tisa kueka sindano kwa mdhibiti.",Nilikuwa 922,560
sw,"Uh,nilikuwa wa kwanza katika tisa kueka sindano kwa mdhibiti.",Sijawahi kuwa shabiki wa 992.,561
sw,"Hata hakuelewa sherehe ya ndoa, hata hakuelewa ya kwamba alikuwa ameolewa, kweli--",Hakuelewa kuwa alibaki na huyu mtu milele hata ingawa hakukutana na yeye kamwe.,562
sw,"Hata hakuelewa sherehe ya ndoa, hata hakuelewa ya kwamba alikuwa ameolewa, kweli--",Hakuelea yaliyokuwa yametendeka.,563
sw,"Hata hakuelewa sherehe ya ndoa, hata hakuelewa ya kwamba alikuwa ameolewa, kweli--",Alielewa ni nini alikuwa anakiingilia.,564
sw,Tutaenda huko ndani.,Tungeingia huko saa mbili jioni.,565
sw,Tutaenda huko ndani.,Tungeingia.,566
sw,Tutaenda huko ndani.,Hatutawahi ingia ndani.,567
sw,"Na ilikuwa kana kwamba alikuwa anakataa aliyekuwa, kwa namna fulani, laikni unajua, jinsi alivyokutenda wewe, wajukuu wengine.",Alitendea kila mtu kwa usawa,568
sw,"Na ilikuwa kana kwamba alikuwa anakataa aliyekuwa, kwa namna fulani, laikni unajua, jinsi alivyokutenda wewe, wajukuu wengine.",Aliwatendea wajukuu wengine tofauti.,569
sw,"Na ilikuwa kana kwamba alikuwa anakataa aliyekuwa, kwa namna fulani, laikni unajua, jinsi alivyokutenda wewe, wajukuu wengine.",Aliwahudumia wajukuu wengine isivyofaa kwa sababu walikuwa na rangi nyeusi.,570
sw,"Ilikuwa kweli nzuri, na vazi lilipeperuka katika upepo kwa kiasi kidogo.",Nguo ilikuwa inapepea kwa upepo.,571
sw,"Ilikuwa kweli nzuri, na vazi lilipeperuka katika upepo kwa kiasi kidogo.",Nguo ilikuwa fupi sana na kupeperuka kidogo.,572
sw,"Ilikuwa kweli nzuri, na vazi lilipeperuka katika upepo kwa kiasi kidogo.",Kulikuwa hakuna upepo hivyo mavazi yalikuwa bado.,573
sw,"uh nilitumia muda wangu mwingi,shughuli mahususi.","Kila siku, nilishiriki kwenye shughulli maalum.",574
sw,"uh nilitumia muda wangu mwingi,shughuli mahususi.",Nilikuwa katika Shughuli maalum.,575
sw,"uh nilitumia muda wangu mwingi,shughuli mahususi.",Sijawahi kuwa katika Special Activities.,576
sw,"Na nikamwuliza, unajua, naweza kufanya hivyo, um, Je, unahitaji mimi kukaa na kufanya hivyo usiku wa leo au ningeweza kuhakikisha imefanyika kesho kabla ya chakula cha mchana, ikiwa ni sawa.",Niliuliza ilikuwa dharura kiasi gani.,577
sw,"Na nikamwuliza, unajua, naweza kufanya hivyo, um, Je, unahitaji mimi kukaa na kufanya hivyo usiku wa leo au ningeweza kuhakikisha imefanyika kesho kabla ya chakula cha mchana, ikiwa ni sawa.","Nilijua kazi hiyo ilipaswa kufanyika hivi sasa,",578
sw,"Na nikamwuliza, unajua, naweza kufanya hivyo, um, Je, unahitaji mimi kukaa na kufanya hivyo usiku wa leo au ningeweza kuhakikisha imefanyika kesho kabla ya chakula cha mchana, ikiwa ni sawa.",Niliuliza kama mteja angekasirika kama ilisubiri hadi 2pm kwa sababu nilikuwa na miadi usiku huu.,579
sw,Lakini waliishi katika kitaifa kidogo nje ya Augusta kinachoitwa Evans. Hadi wa leo Evans bado ipo na huko ndiko bado jamii ya kubwa iko.,Walikuwa na wanafamilia ishirini waliokuwa wakiishi Evans.,580
sw,Lakini waliishi katika kitaifa kidogo nje ya Augusta kinachoitwa Evans. Hadi wa leo Evans bado ipo na huko ndiko bado jamii ya kubwa iko.,Waliishi Atlanta.,581
sw,Lakini waliishi katika kitaifa kidogo nje ya Augusta kinachoitwa Evans. Hadi wa leo Evans bado ipo na huko ndiko bado jamii ya kubwa iko.,Waliishi Evans ambayo ni ndogo.,582
sw,Dadangu huwa anipasha kila mara kwa mimi ni kama nyanya yetu tu. Huwa nawatend a watu vibaya kwa sababu zile mbaya.,Dada yangu alisema mimi ni mbaguzi wa rangi.,583
sw,Dadangu huwa anipasha kila mara kwa mimi ni kama nyanya yetu tu. Huwa nawatend a watu vibaya kwa sababu zile mbaya.,Dadangu alisema sikuwa mzuri kawaida.,584
sw,Dadangu huwa anipasha kila mara kwa mimi ni kama nyanya yetu tu. Huwa nawatend a watu vibaya kwa sababu zile mbaya.,Dada yangu alisema kuwa kamwe sikumfanana nyanyangu.,585
sw,Alafu tukahamia kwa nyumba mpya.,Tulihamia nyumba tuliyoijenga nchini.,586
sw,Alafu tukahamia kwa nyumba mpya.,Tulihamia nyumba mpya.,587
sw,Alafu tukahamia kwa nyumba mpya.,Tuliishi kwa nyumba moja maisha yetu yote.,588
sw,"Nilikuwa kama, Sawa, vizuri hiyo ni nzuri, unajua, kama hiyo.",Nilisema naichukua na sikuikubali kamwe.,592
sw,"Nilikuwa kama, Sawa, vizuri hiyo ni nzuri, unajua, kama hiyo.",Nilisema napenda toleo jipya la huo wimbo.,593
sw,"Nilikuwa kama, Sawa, vizuri hiyo ni nzuri, unajua, kama hiyo.",Nilisema kuwa nilikubali.,594
sw,"Na madoadoa ya rangi yangebadilika kila digrii mia moja, inaweza kuwa nyekundu, inabadilika kuwa samawati.",Rangi yenyewe hubadilika kulingana na rangi.,595
sw,"Na madoadoa ya rangi yangebadilika kila digrii mia moja, inaweza kuwa nyekundu, inabadilika kuwa samawati.",rangi hubadilika hivyo basi unaweza kujua joto ilipo bila kupima,596
sw,"Na madoadoa ya rangi yangebadilika kila digrii mia moja, inaweza kuwa nyekundu, inabadilika kuwa samawati.",rangi ni daima nyeusi.,597
sw,Nilikula mbio ambavyo ningeweza alafu akaja na akamalizia kunusaidia kula.,Nilikula hiyo pizza kwa muda wa chini ya dakika mbili.,598
sw,Nilikula mbio ambavyo ningeweza alafu akaja na akamalizia kunusaidia kula.,Nilikula pole pole nisiugue.,599
sw,Nilikula mbio ambavyo ningeweza alafu akaja na akamalizia kunusaidia kula.,nilikula haraka,600
sw,Mume wa dada yake alikuwa na ngozi nyeupe pia.,Ndugu-mkwe wake alikua mweupe,604
sw,Mume wa dada yake alikuwa na ngozi nyeupe pia.,Shemeji wake ni Mswidi,605
sw,Mume wa dada yake alikuwa na ngozi nyeupe pia.,Dadake hakuwa ameolewa.,606
sw,"Hata hivyo, wanakuja na uvumbuzi huu wa mdhibiti wa juu wa O2.",walivumbua kidhibiti kipya,610
sw,"Hata hivyo, wanakuja na uvumbuzi huu wa mdhibiti wa juu wa O2.",Walivumbua kidhibiti kilichofanya kazi angani.,611
sw,"Hata hivyo, wanakuja na uvumbuzi huu wa mdhibiti wa juu wa O2.",bado hawakuweza takwimu jinsi ya kutengeneza kidhibiti cha oksijeni,612
sw,"Na hivyo basi tukahamia mjini Las Vegas, New York na kama nilivyofanya Washington, niliripoti kwa boma flani upande wa chini wa mtaa wa Las Vegas.",Sijawahi kwenda Los Vegas katika maisha yangu,613
sw,"Na hivyo basi tukahamia mjini Las Vegas, New York na kama nilivyofanya Washington, niliripoti kwa boma flani upande wa chini wa mtaa wa Las Vegas.",Nimefanya kazi katika miji ya Las Vegas na Washington.,614
sw,"Na hivyo basi tukahamia mjini Las Vegas, New York na kama nilivyofanya Washington, niliripoti kwa boma flani upande wa chini wa mtaa wa Las Vegas.",Nilifanya kazi kama dereva wa teksi katika majiji haya yote.,615
sw,"Naam, kidato cha nne kilikuwaa raha tele.",Nilichukia kila kiungo cha shule!,616
sw,"Naam, kidato cha nne kilikuwaa raha tele.",Nilipenda daraja ya nne kwa sababu tulikuwa na mapumziko mawili.,617
sw,"Naam, kidato cha nne kilikuwaa raha tele.",Nilipenda darasa la nne,618
sw,"Ni kama faili moja yenye tab nzima, tofauti, unajua, kila tab ina kama lahajedwali tofauti juu yake.",Ukurasa huo ni orodha moja tu ya nambari.,619
sw,"Ni kama faili moja yenye tab nzima, tofauti, unajua, kila tab ina kama lahajedwali tofauti juu yake.",Vipucho vina habari nyingi.,620
sw,"Ni kama faili moja yenye tab nzima, tofauti, unajua, kila tab ina kama lahajedwali tofauti juu yake.",Vichupo hivyo vinaonyesha salio la sasa la kila akaunti.,621
sw,Sijali jinsi utakavvyotenda.,Sijali ikiwa utaifanya mwenyewe ama utaajiri wengine waifanye.,625
sw,Sijali jinsi utakavvyotenda.,Sijali njia yako ni ipi.,626
sw,Sijali jinsi utakavvyotenda.,Nataka kujua hasa vile utafanya hili.,627
sw,Nao wakahamia Creek Mallard huko Charlotte.,Walijenga nyumba kwa Mallard Creek.,631
sw,Nao wakahamia Creek Mallard huko Charlotte.,Hawakuhamia Charlotte.,632
sw,Nao wakahamia Creek Mallard huko Charlotte.,Pia wakaishi Mallard Creek.,633
sw,"Alikuwa mtoto wa waziri, walikuwa na mali nyingi na walikuwa wanajuana na watu maarufu. Walikuwa wanaheshimika sana katika jamii.",Baba yake alikuwa mchungaji Lutheran,637
sw,"Alikuwa mtoto wa waziri, walikuwa na mali nyingi na walikuwa wanajuana na watu maarufu. Walikuwa wanaheshimika sana katika jamii.",Baba yake alikuwa na hatia ambaye hakuwahi kwenda kanisani.,638
sw,"Alikuwa mtoto wa waziri, walikuwa na mali nyingi na walikuwa wanajuana na watu maarufu. Walikuwa wanaheshimika sana katika jamii.",Babake alikua mhubiri.,639
sw,Na sijui kiwango cha maelezo alichokihitaji.,Sikujua kama alitaka habari kuhusu nyakati za kusafiri.,643
sw,Na sijui kiwango cha maelezo alichokihitaji.,Nilimuelezea kila jambo sababu nilijua alihitaji.,644
sw,Na sijui kiwango cha maelezo alichokihitaji.,Sikuwa na uhakika kuhusu undani unaofaa.,645
sw,"Na, ni tofauti, kama kwa kila mteja, ni faili zao zote.",Hawana faili zozote.,652
sw,"Na, ni tofauti, kama kwa kila mteja, ni faili zao zote.",Huwa wanaweka faili zote.,653
sw,"Na, ni tofauti, kama kwa kila mteja, ni faili zao zote.",Wanaweka faili za matibabu na kisheria pamoja.,654
sw,Hii imerahishisha kabiza. Ya kwanza aliyonipea ilikuwa na maelezo mengi na ngumu mno.Hii ya pili kila kitu ni rahisi.,Alinipa matoleo mawili tofauti.,655
sw,Hii imerahishisha kabiza. Ya kwanza aliyonipea ilikuwa na maelezo mengi na ngumu mno.Hii ya pili kila kitu ni rahisi.,Yeye alinipa aina mbili za maelekezo na nilipenda maelezo ya kina.,656
sw,Hii imerahishisha kabiza. Ya kwanza aliyonipea ilikuwa na maelezo mengi na ngumu mno.Hii ya pili kila kitu ni rahisi.,Yeye alinipa tu toleo moja na ilikuwa mistari michache tu.,657
sw,"Kwa sababu kweli hawakuishi Augusta, waliishi, unajua vizuri , Augusta bado ilikuwa bado mji wakati huo, hata kama kwa watu katika miji mikubwa kama hii, Augusta si kubwa vile.","Augusta ina idadi ya watu 10,000.",658
sw,"Kwa sababu kweli hawakuishi Augusta, waliishi, unajua vizuri , Augusta bado ilikuwa bado mji wakati huo, hata kama kwa watu katika miji mikubwa kama hii, Augusta si kubwa vile.",Augusta sio jiji kubwa,659
sw,"Kwa sababu kweli hawakuishi Augusta, waliishi, unajua vizuri , Augusta bado ilikuwa bado mji wakati huo, hata kama kwa watu katika miji mikubwa kama hii, Augusta si kubwa vile.",Waliishi wa roho ya Augusta.,660
sw,"Mwisho wa 1962, nilipata maelezo niende Washington, D.C.",Niliambiwa kwenda DC.,661
sw,"Mwisho wa 1962, nilipata maelezo niende Washington, D.C.",Jeshi lilinituma DC mara moja.,662
sw,"Mwisho wa 1962, nilipata maelezo niende Washington, D.C.",Waliniambia kwenda Afrika.,663
sw,"Wakati DOT alipokwisha kuchukua mali yake, tulihamia eneo ndogo, eneo ndogo katika Concord ambako huruhusiwi kuwa na wanyama kwa sababu imefungwa na hivyo mwisho wa hadithi ya wanyama.",Nyumba yetu katika Concord haingeruhusu wanyama.,664
sw,"Wakati DOT alipokwisha kuchukua mali yake, tulihamia eneo ndogo, eneo ndogo katika Concord ambako huruhusiwi kuwa na wanyama kwa sababu imefungwa na hivyo mwisho wa hadithi ya wanyama.",Nyumba yetu katika Concord ilikuwa na ekari 30000 na wanyama wengi.,665
sw,"Wakati DOT alipokwisha kuchukua mali yake, tulihamia eneo ndogo, eneo ndogo katika Concord ambako huruhusiwi kuwa na wanyama kwa sababu imefungwa na hivyo mwisho wa hadithi ya wanyama.",Tuliwauza wanyama wetu wote wakati tulihamia Concord.,666
sw,"Hata hivyo, tulisafiri kufanya kazi na naweza kuwaambia sasa kuwa, kwa sababu ya hili,  tulipelekwa kwa Kadina, Okinawa, na hii ilikuwa mwaka wa 1968.",Tulitumia majeshi yetu mwaka wa 1968.,667
sw,"Hata hivyo, tulisafiri kufanya kazi na naweza kuwaambia sasa kuwa, kwa sababu ya hili,  tulipelekwa kwa Kadina, Okinawa, na hii ilikuwa mwaka wa 1968.",Hatukumpeleka yeyote.,668
sw,"Hata hivyo, tulisafiri kufanya kazi na naweza kuwaambia sasa kuwa, kwa sababu ya hili,  tulipelekwa kwa Kadina, Okinawa, na hii ilikuwa mwaka wa 1968.",Tulituma maaskari wetu Japan mwezi wa sita mwaka wa 1968.,669
sw,Alinieleza kwa usahihi alichokihitaji na kwamba anakihitaji leo hii.,Alisema nitageza kwa njia yoyote.,670
sw,Alinieleza kwa usahihi alichokihitaji na kwamba anakihitaji leo hii.,Aliniambia nilipaswa kumaliza mradi wote saa nane jioni.,671
sw,Alinieleza kwa usahihi alichokihitaji na kwamba anakihitaji leo hii.,Aliniambia ni ilikuwa jambo la dharura.,672
sw,Alikuwa ameaga kwa hivyo akaniambia niache kuwa na wasiwasi.,Aliniambia nafaa tu kudhani kwamba shule itakua nzuri.,673
sw,Alikuwa ameaga kwa hivyo akaniambia niache kuwa na wasiwasi.,Alisema nisiogope.,674
sw,Alikuwa ameaga kwa hivyo akaniambia niache kuwa na wasiwasi.,Alisema ni wakati wa hofu.,675
sw,Hivi ndivyo jinsi julivyo tu. Angalia sasa yu matatani.,Uko katika hatari.,676
sw,Hivi ndivyo jinsi julivyo tu. Angalia sasa yu matatani.,Utakuwa tu sawa.,677
sw,Hivi ndivyo jinsi julivyo tu. Angalia sasa yu matatani.,Uko katika hatari ya kuhamishwa.,678
sw,Mama yangu alijeruhiwa kuwa sio mojawapo ya mapendekezo yake mapema hivyo alikuwa amesimama kwa kufanya kazi katika mashamba ambapo baadhi ya watoto wengine hawakufanya kazi katika mashamba.,mamangu alilazimika kuokota pamba na mahindi,679
sw,Mama yangu alijeruhiwa kuwa sio mojawapo ya mapendekezo yake mapema hivyo alikuwa amesimama kwa kufanya kazi katika mashamba ambapo baadhi ya watoto wengine hawakufanya kazi katika mashamba.,Mamangu alikua mtoto wa dhahabu kwa hivyo hakuwa na haja ya kufanya kazi.,680
sw,Mama yangu alijeruhiwa kuwa sio mojawapo ya mapendekezo yake mapema hivyo alikuwa amesimama kwa kufanya kazi katika mashamba ambapo baadhi ya watoto wengine hawakufanya kazi katika mashamba.,Ilimbidi mama yangu kufanya kazi nje.,681
sw,"Na hivyo unajua, hatimaye, unajua, unajua, waliendelea kuwauliza watu hapa, na hakuna mtu aliyejua mahali walipo, na hatimaye, unajua, walikubali tu kwamba hawatamuona tena Joe",Joe alikuwa mtu pekee ambaye alikuwa na ufunguo wa chumba cha mapumziko ya kunywa chai au kahawa.,682
sw,"Na hivyo unajua, hatimaye, unajua, unajua, waliendelea kuwauliza watu hapa, na hakuna mtu aliyejua mahali walipo, na hatimaye, unajua, walikubali tu kwamba hawatamuona tena Joe",Haijalishi tulijaribu kwa kiasi gani hatungeweza kumfanya Joe atuache.,683
sw,"Na hivyo unajua, hatimaye, unajua, unajua, waliendelea kuwauliza watu hapa, na hakuna mtu aliyejua mahali walipo, na hatimaye, unajua, walikubali tu kwamba hawatamuona tena Joe",Siku moja Joe alikuwa amekwenda na hakuna mtu angeweza kujua mahali alikwenda.,684
sw,Niliwaambia dada yangu.,Nilimlaumu dada yangu kwa hilo.,685
sw,Niliwaambia dada yangu.,Nilisema ilikuwa ni yangu.,686
sw,Niliwaambia dada yangu.,Niliwaambia huyo mbwa alikuwa wa dadangu.,687
sw,"Akanena, alafu mamake aakjivuta mbele, akamwangalia alafu akasema, anatembea kama yeye.",Alisema mama yake pia anatembea kwenye vidole vyake.,688
sw,"Akanena, alafu mamake aakjivuta mbele, akamwangalia alafu akasema, anatembea kama yeye.",Alisema mama yake ana kutembea vilevile.,689
sw,"Akanena, alafu mamake aakjivuta mbele, akamwangalia alafu akasema, anatembea kama yeye.",Alisema mama yake amepooza na hawezi kutembea.,690
sw,"Unajua, anajaza petali huko juu na sikujua kabisa mojawapo ya matokeo.",Sikujua kwamba angeweza kuwa mgonjwa sana.,694
sw,"Unajua, anajaza petali huko juu na sikujua kabisa mojawapo ya matokeo.",Sikujua nini kitamtokea.,695
sw,"Unajua, anajaza petali huko juu na sikujua kabisa mojawapo ya matokeo.",Nilijua nini kingefanyika alipofanya hivyo.,696
sw,Jambo jingine lililotokea huko nlilodhani ni la kuvutia lilikuwa moja ya kumbukumbu za kwanza za dada yangu na ilikuwa katika uani hilo.,Sina kumbukumbu za hiyo nyumba,700
sw,Jambo jingine lililotokea huko nlilodhani ni la kuvutia lilikuwa moja ya kumbukumbu za kwanza za dada yangu na ilikuwa katika uani hilo.,Nimekumbuka kuokota daisies katika mashamba.,701
sw,Jambo jingine lililotokea huko nlilodhani ni la kuvutia lilikuwa moja ya kumbukumbu za kwanza za dada yangu na ilikuwa katika uani hilo.,Nikakumbuka kitu kilichotokea nyuma.,702
sw,"Kwa shinikizo hiyo yote na nina maana kwamba, nilikuwa na sababu zote za kusisitiza leo, ilikuwa kama, unatoa kitu ambacho hujui jinsi ya kufanya, na ni kama unaelezwa ndio hiki fanya. +",Sikujua jinsi ya kufanya kazi niliyopewa leo.,706
sw,"Kwa shinikizo hiyo yote na nina maana kwamba, nilikuwa na sababu zote za kusisitiza leo, ilikuwa kama, unatoa kitu ambacho hujui jinsi ya kufanya, na ni kama unaelezwa ndio hiki fanya. +","Niliambiwa nitengeneze saduku za fyuzi ya ofisi , lakini sijui chochote kuhusu njia za umeme.",707
sw,"Kwa shinikizo hiyo yote na nina maana kwamba, nilikuwa na sababu zote za kusisitiza leo, ilikuwa kama, unatoa kitu ambacho hujui jinsi ya kufanya, na ni kama unaelezwa ndio hiki fanya. +",Leo niliulizwa kufanya majukumu tu ambayo mimi nina mafunzo ya kufanya.,708
sw,"Kwa hivyo sasa, ni hivi, anaitaka leo.",Anasema anaweza kuipata wakati wowote.,709
sw,"Kwa hivyo sasa, ni hivi, anaitaka leo.",Anasema angependa kuipata leo.,710
sw,"Kwa hivyo sasa, ni hivi, anaitaka leo.",Anasema angependa kupata mradi wa mwisho saa 5pm.,711
sw,"Na kwa bahati mbaya, tulienda tena.",Tulihama wakati mwingine.,712
sw,"Na kwa bahati mbaya, tulienda tena.",Tulihamia nchi nyingine tena mnamo mwaka wa 1992.,713
sw,"Na kwa bahati mbaya, tulienda tena.",Hatukuhama baada ya hapo.,714
sw,"Sikujua Bi Faulk vizuri sana alikuwa na umri wa karibu miaka 80 na, ah, alikuwa mtu mzuri nilimwona mara chache lakini nilikuwa na wasiwasi sana kuhusu hilo.",Nilimwona Bi Faulk mara chache lakini sikumjui vizuri.,724
sw,"Sikujua Bi Faulk vizuri sana alikuwa na umri wa karibu miaka 80 na, ah, alikuwa mtu mzuri nilimwona mara chache lakini nilikuwa na wasiwasi sana kuhusu hilo.",Tulikuawa marafiki sana na Bi Faulk.,725
sw,"Sikujua Bi Faulk vizuri sana alikuwa na umri wa karibu miaka 80 na, ah, alikuwa mtu mzuri nilimwona mara chache lakini nilikuwa na wasiwasi sana kuhusu hilo.",Bi Fauk aliendesha Honda ya manjano kuelekea kazini kila siku,726
sw,"Tuliishi, 85 katika Mallard Creek ambapo hivi sasa 485 ni sababu, alafu, kama miaka 10 iliyopita, iltubidi tuondoke kwa sababu ya 485.",Tuliishi huko katika nyumba ya kijani.,730
sw,"Tuliishi, 85 katika Mallard Creek ambapo hivi sasa 485 ni sababu, alafu, kama miaka 10 iliyopita, iltubidi tuondoke kwa sababu ya 485.",Tuliishi huko kwa miaka mingi.,731
sw,"Tuliishi, 85 katika Mallard Creek ambapo hivi sasa 485 ni sababu, alafu, kama miaka 10 iliyopita, iltubidi tuondoke kwa sababu ya 485.",Sisi tuliishi huko wiki mbili tu.,732
sw,"Bwana, ni kama ako nafsi mbili tofauti.",Alikuwa mwenye hisia.,736
sw,"Bwana, ni kama ako nafsi mbili tofauti.",Bwana wangu alikuwa kweli mwenye furaha au wa kweli kabisa.,737
sw,"Bwana, ni kama ako nafsi mbili tofauti.",Bosi wangu alikua mcheshi na thabiti.,738
sw,Ana umri wa kutosha kuwa baba mzazi wangu,Ana umri wa miaka 27 kuliko mimi.,742
sw,Ana umri wa kutosha kuwa baba mzazi wangu,Ni mdogo sana kuniliko.,743
sw,Ana umri wa kutosha kuwa baba mzazi wangu,Ni mkubwa wangu kiumri.,744
sw,"Kila kitu kimeunganishwa, mungu wangu, sijui hata kwa ni muda gani.",Sjui inachukua muda gani.,745
sw,"Kila kitu kimeunganishwa, mungu wangu, sijui hata kwa ni muda gani.",Sijui ni kwa muda gani stori inaendelea.,746
sw,"Kila kitu kimeunganishwa, mungu wangu, sijui hata kwa ni muda gani.",Najua una urefu wa fiti 4.,747
sw,Hii wakati sikuwa na furaha ati alikuwa hapo kwa sababu nilikuwa nimejawa na fikira.,NIlikuwa na furaha sana  na burudiko!,748
sw,Hii wakati sikuwa na furaha ati alikuwa hapo kwa sababu nilikuwa nimejawa na fikira.,Nlikuwa na wasiwasi sana kuwa na furaha kwamba alikuwa amefika siku moja mapema.,749
sw,Hii wakati sikuwa na furaha ati alikuwa hapo kwa sababu nilikuwa nimejawa na fikira.,Nilikuwa na wasiwasi sana kuwa na furaha kwa sababu alikuwa huko.,750
sw,Mengi yanasababaishwa na kwamba mama mzazi ni mlevi wa dawa za kulevya.,Mama zao ni waraibu wa midadharati.,751
sw,Mengi yanasababaishwa na kwamba mama mzazi ni mlevi wa dawa za kulevya.,Mama hatatumii maagizo yoyote ya dawa au madawa ya kulevya,752
sw,Mengi yanasababaishwa na kwamba mama mzazi ni mlevi wa dawa za kulevya.,Wamama hutumia madawa ya kulevya.,753
sw,Ni vizuri mno kwamba kumekuwa kukinyesha.,Sijali mvua.,754
sw,Ni vizuri mno kwamba kumekuwa kukinyesha.,Ni kuzuri na kunanyesha.,755
sw,Ni vizuri mno kwamba kumekuwa kukinyesha.,Kunatisha kutokomeshwa kwa miale ya jua.,756
sw,Kuhusu hamini ya moyo wa binadamu na kama kwamba waweza kurekebisha mtu.,Maisha yote yahitaji kurekebishwa nakupatiwa nafasi ya pili.,757
sw,Kuhusu hamini ya moyo wa binadamu na kama kwamba waweza kurekebisha mtu.,Hakuna binadamu wanaostahili kurekebishwa.,758
sw,Kuhusu hamini ya moyo wa binadamu na kama kwamba waweza kurekebisha mtu.,Bila kujali ukarabati ni maisha gani yenye thamana.,759
sw,"Jameni, uko na shinda ya pekee ulivyoundwa.",Sijawahi kuona tatizo la uunganishaji wa nyaya kama hili.,760
sw,"Jameni, uko na shinda ya pekee ulivyoundwa.",Mwandiko siyo hoja.,761
sw,"Jameni, uko na shinda ya pekee ulivyoundwa.",Kuna tatizo lililosababishwa namtandao huu usio wa kawaida.,762
sw,"Inaonekana kama ni furaha sana, ndio ni ajabu kwangu jinsi ni mambo mengi waliyoyaruhusu.",Sijashangazwa hata kidogo kuwa walikuwa na huruma.,763
sw,"Inaonekana kama ni furaha sana, ndio ni ajabu kwangu jinsi ni mambo mengi waliyoyaruhusu.",Nilishangaa kwa kuwa walikuruhusu ule na unywe humo ndani.,764
sw,"Inaonekana kama ni furaha sana, ndio ni ajabu kwangu jinsi ni mambo mengi waliyoyaruhusu.",Nashangaa nini wanaweza kufanya bila ya kuulizwa.,765
sw,ndiyo hasa namaanisha kwa wakati unamaliza kujitayarisha mwenyewe na kisha unapaswa kwenda jasho kufanya hivyo ungeweza kwenda kwenye Club med na kujumuisha kila kitu cha,Inachukua $2000 kununua kila kitu unachohitaji.,766
sw,ndiyo hasa namaanisha kwa wakati unamaliza kujitayarisha mwenyewe na kisha unapaswa kwenda jasho kufanya hivyo ungeweza kwenda kwenye Club med na kujumuisha kila kitu cha,Ni gharama ya juu kujivisha.,767
sw,ndiyo hasa namaanisha kwa wakati unamaliza kujitayarisha mwenyewe na kisha unapaswa kwenda jasho kufanya hivyo ungeweza kwenda kwenye Club med na kujumuisha kila kitu cha,Ni ya bei nafuu sana kuweka.,768
sw,"oh lakini hata hivyo watoto wangu sasa wana miaka ishirini na ishirini na nne, hivyo sihitaji",Sihitaji kwa sababu watoto wangu wana zaidi ya umri wa miaka ishirini.,778
sw,"oh lakini hata hivyo watoto wangu sasa wana miaka ishirini na ishirini na nne, hivyo sihitaji",Inaweza nibidi kwa sababu wamekaribiana kimiaka.,779
sw,"oh lakini hata hivyo watoto wangu sasa wana miaka ishirini na ishirini na nne, hivyo sihitaji","Ni lazima ,sasa vile wako miaka kuni na kuni na moja  wote.",780
sw,"Naam, huyu ni Frenso. Sivyo!",Nilizaliwa Fresno.,781
sw,"Naam, huyu ni Frenso. Sivyo!",Sijui hapa ni wapi.,782
sw,"Naam, huyu ni Frenso. Sivyo!",Ninawaambia kuwa hii ni Fresno.,783
sw,Ndio watu ambao wanaweza kuwa na kazi wakati wowote au ambao maamuzi yao yanaweza kufungwa kama walipaswa kufanya uamuzi,"Ndio, watu ambao hawawezi maamuzi bora.",784
sw,Ndio watu ambao wanaweza kuwa na kazi wakati wowote au ambao maamuzi yao yanaweza kufungwa kama walipaswa kufanya uamuzi,"Naam, watu ambao hawana njaa.",785
sw,Ndio watu ambao wanaweza kuwa na kazi wakati wowote au ambao maamuzi yao yanaweza kufungwa kama walipaswa kufanya uamuzi,"Naam, watu ambao ufasaha wao wa maamuzi haujawahi kutiliwa shaka.",786
sw,"Hapana, bado wako, bado wako katika ziara. Wamekuwa katika ziara kuanzia miaka ya 1960 hapo mwisho.",Wamekuwa wakitalii tangu mwaka wa 1970.,787
sw,"Hapana, bado wako, bado wako katika ziara. Wamekuwa katika ziara kuanzia miaka ya 1960 hapo mwisho.",Wanapenda ziara,788
sw,"Hapana, bado wako, bado wako katika ziara. Wamekuwa katika ziara kuanzia miaka ya 1960 hapo mwisho.",Walikamilisha ziara yao hivi karibuni.,789
sw,Ungefanya tizi vipi?,Unaweza eleza jinsi ya kufanya aerobics?,790
sw,Ungefanya tizi vipi?,Mimi huvutiwa na aerobics kwa sababu nahitaji mazoezi ya cardiovascular.,791
sw,Ungefanya tizi vipi?,Tafadhali wacha kuongea juu ya mazoezi.,792
sw,"vyema hivyo ni vyema sikuwa nimefikiria kuhusu hivyo, ndiyo",Hilo ni wazo bubu nililoachana nalo wiki iliyopita.,796
sw,"vyema hivyo ni vyema sikuwa nimefikiria kuhusu hivyo, ndiyo",Hiyo ni hatua nzuri.,797
sw,"vyema hivyo ni vyema sikuwa nimefikiria kuhusu hivyo, ndiyo",Kitengo hicho unachotaja ni hatua nzuri.,798
